Year,m,d,Time,Time zone,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC),Wind speed (m/s)
2019,6,22,04:40,UTC,1,78,0,17.5,6.2
2019,6,22,04:50,UTC,1,76,0,17.5,5.3
2019,6,22,05:00,UTC,1,74,0,17.5,6.2
2019,6,22,05:10,UTC,1,73,0,17.8,5.9
2019,6,22,05:20,UTC,1,70,0,17.6,4.7
2019,6,22,05:30,UTC,1,65,0,18.3,4.4
2019,6,22,05:40,UTC,3,65,0,18,4
2019,6,22,05:50,UTC,3,64,0,17.4,5.4
2019,6,22,06:00,UTC,5,63,0,17.7,3.6
2019,6,22,06:10,UTC,7,61,0,17.3,6
2019,6,22,06:20,UTC,7,81,0,14.4,9.5
2019,6,22,06:30,UTC,7,88,2.4,13.8,5.3
2019,6,22,06:40,UTC,7,91,1.9,14.1,3.1
2019,6,22,06:50,UTC,7,85,0,14.7,3
2019,6,22,07:00,UTC,7,84,0,14.6,3.2
2019,6,22,07:10,UTC,5,83,0,15.2,4.4
2019,6,22,07:20,UTC,3,80,0,15.6,5.7
2019,6,22,07:30,UTC,1,77,0,16.5,4.1
2019,6,22,07:40,UTC,0,70,0,17.1,5.3
2019,6,22,07:50,UTC,1,71,0,17.1,5.8
2019,6,22,08:00,UTC,1,70,0,17.5,6.4
2019,6,22,08:10,UTC,1,68,0,17.6,6.6
2019,6,22,08:20,UTC,1,67,0,18.7,6.1
2019,6,22,08:30,UTC,3,63,0,18.4,7
2019,6,22,08:40,UTC,5,65,0,17.6,7.7
2019,6,22,08:50,UTC,3,60,0,17.4,6.9
2019,6,22,09:00,UTC,3,64,0,18.7,7.4
2019,6,22,09:10,UTC,1,62,0,18.7,7.7
2019,6,22,09:20,UTC,1,62,0,19,7.3
2019,6,22,09:30,UTC,1,61,0,18.8,9.3
2019,6,22,09:40,UTC,1,62,0,18.9,8.5
2019,6,22,09:50,UTC,1,60,0,19,6.8
2019,6,22,10:00,UTC,3,63,0,18.3,8
2019,6,22,10:10,UTC,5,58,0,18.9,7.9
2019,6,22,10:20,UTC,3,58,0,19.8,8.3
2019,6,22,10:30,UTC,1,59,0,18.7,6.9
2019,6,22,10:40,UTC,1,59,0,18.9,8.4
2019,6,22,10:50,UTC,1,57,0,19.5,8.8
2019,6,22,11:00,UTC,3,53,0,19.9,8.2
2019,6,22,11:10,UTC,3,57,0,19.5,7.7
2019,6,22,11:20,UTC,3,48,0,20,8.1
2019,6,22,11:30,UTC,3,53,0,19.4,8.8
2019,6,22,11:40,UTC,3,53,0,19.6,9.2
2019,6,22,11:50,UTC,3,61,0,18.5,7.3
2019,6,22,12:00,UTC,1,60,0,18.6,8.3
2019,6,22,12:10,UTC,1,58,0,20,8
2019,6,22,12:20,UTC,3,54,0,19.2,8.6
2019,6,22,12:30,UTC,5,58,0,18.5,8.2
2019,6,22,12:40,UTC,5,59,0,17.8,8.9
2019,6,22,12:50,UTC,7,60,0,17,7.1
2019,6,22,13:00,UTC,7,59,0,17.2,5.4
2019,6,22,13:10,UTC,5,54,0,18.5,7.6
2019,6,22,13:20,UTC,3,52,0,19,8.7
2019,6,22,13:30,UTC,1,53,0,19.5,7.7
2019,6,22,13:40,UTC,1,54,0,19.8,7.5
2019,6,22,13:50,UTC,1,56,0,18.7,7.4
2019,6,22,14:00,UTC,1,54,0,18.8,8.4
2019,6,22,14:10,UTC,1,51,0,20,7.3
2019,6,22,14:20,UTC,1,55,0,19.4,8.7
2019,6,22,14:30,UTC,1,50,0,19.7,9.7
2019,6,22,14:40,UTC,1,48,0,20,9.3
2019,6,22,14:50,UTC,1,47,0,20.4,8.3
2019,6,22,15:00,UTC,1,47,0,19.9,9.2
2019,6,22,15:10,UTC,1,46,0,20.4,9.2
2019,6,22,15:20,UTC,1,46,0,19.9,8.9
2019,6,22,15:30,UTC,1,46,0,19.9,8.6
2019,6,22,15:40,UTC,1,44,0,20.1,7.7
2019,6,22,15:50,UTC,1,46,0,19.2,7.7
2019,6,22,16:00,UTC,1,46,0,19.3,7.6
2019,6,22,16:10,UTC,0,47,0,19.5,7.1
2019,6,22,16:20,UTC,0,44,0,19.4,7.9
2019,6,22,16:30,UTC,0,45,0,19.1,7.7
2019,6,22,16:40,UTC,0,45,0,18.7,7.4
2019,6,22,16:50,UTC,0,44,0,18.8,5.6
2019,6,22,17:00,UTC,0,45,0,18.7,6.1
2019,6,22,17:10,UTC,0,46,0,18.5,7.4
2019,6,22,17:20,UTC,0,45,0,18.5,7.5
2019,6,22,17:30,UTC,0,45,0,18.4,5.8
2019,6,22,17:40,UTC,0,46,0,18.1,7.2
2019,6,22,17:50,UTC,0,47,0,17.7,6.1
2019,6,22,18:00,UTC,0,49,0,17.5,5.3
2019,6,22,18:10,UTC,0,49,0,17.2,6.6
2019,6,22,18:20,UTC,0,49,0,17.3,5.7
2019,6,22,18:30,UTC,0,48,0,17.3,5.8
2019,6,22,18:40,UTC,0,48,0,17.2,5.1
2019,6,22,18:50,UTC,0,48,0,17.1,5.6
2019,6,22,19:00,UTC,0,50,0,16.7,4.8
2019,6,22,19:10,UTC,0,51,0,16.4,4.8
2019,6,22,19:20,UTC,0,51,0,16.4,4.3
2019,6,22,19:30,UTC,0,54,0,15.8,4.3
2019,6,22,19:40,UTC,0,55,0,15.7,4.5
2019,6,22,19:50,UTC,0,57,0,15.5,4.2
2019,6,22,20:00,UTC,0,56,0,15.5,4.7
2019,6,22,20:10,UTC,0,57,0,15.3,4.6
2019,6,22,20:20,UTC,0,56,0,15.4,5.2
2019,6,22,20:30,UTC,0,58,0,14.9,3.9
2019,6,22,20:40,UTC,0,60,0,14.6,3.5
2019,6,22,20:50,UTC,0,60,0,14.7,4.3
2019,6,22,21:00,UTC,0,61,0,14.8,4.7
2019,6,22,21:10,UTC,0,62,0,14.8,4.3
2019,6,22,21:20,UTC,0,66,0,14.5,4.1
2019,6,22,21:30,UTC,0,71,0,14.1,4.2
2019,6,22,21:40,UTC,1,75,0,13.9,3.7
2019,6,22,21:50,UTC,3,78,0,13.9,3.8
2019,6,22,22:00,UTC,5,78,0,14.1,4.2
2019,6,22,22:10,UTC,5,78,0,14.1,3.9
2019,6,22,22:20,UTC,7,76,0,14.2,4.4
2019,6,22,22:30,UTC,7,76,0,14.3,4.4
2019,6,22,22:40,UTC,7,77,0,14.2,4.7
2019,6,22,22:50,UTC,7,78,0,14.1,4.4
2019,6,22,23:00,UTC,7,79,0,14,4.3
2019,6,22,23:10,UTC,3,80,0,13.8,4.4
2019,6,22,23:20,UTC,1,79,0,13.8,4.7
2019,6,22,23:30,UTC,0,80,0,13.5,3.8
2019,6,22,23:40,UTC,0,81,0,13.5,4.3
2019,6,22,23:50,UTC,0,82,0,13.2,3.8
2019,6,23,00:00,UTC,0,82,0,13.3,4.7
2019,6,23,00:10,UTC,0,83,0,13.2,4.3
2019,6,23,00:20,UTC,0,80,0,13.4,4.3
2019,6,23,00:30,UTC,0,80,0,13.2,3.7
2019,6,23,00:40,UTC,0,82,0,12.6,3.4
2019,6,23,00:50,UTC,0,83,0,12.4,3.8
2019,6,23,01:00,UTC,0,83,0,12.4,3.4
2019,6,23,01:10,UTC,0,83,0,12.4,3.5
2019,6,23,01:20,UTC,0,83,0,12.4,3.8
2019,6,23,01:30,UTC,0,84,0,12.2,3.4
2019,6,23,01:40,UTC,0,82,0,12.3,3.2
2019,6,23,01:50,UTC,0,81,0,12.3,3.1
2019,6,23,02:00,UTC,0,80,0,12.4,3.4
2019,6,23,02:10,UTC,0,78,0,12.7,3.7
2019,6,23,02:20,UTC,0,78,0,12.7,3.4
2019,6,23,02:30,UTC,0,77,0,13.1,3.9
2019,6,23,02:40,UTC,0,75,0,13.4,3.7
2019,6,23,02:50,UTC,0,74,0,13.6,3.4
2019,6,23,03:00,UTC,0,73,0,13.9,3.3
2019,6,23,03:10,UTC,0,72,0,14.1,3.3
2019,6,23,03:20,UTC,0,70,0,14.3,2.8
2019,6,23,03:30,UTC,0,69,0,14.7,3
2019,6,23,03:40,UTC,0,68,0,14.9,2.4
2019,6,23,03:50,UTC,0,66,0,15.2,2.5
2019,6,23,04:00,UTC,0,63,0,15.5,2.3
2019,6,23,04:10,UTC,0,61,0,15.5,3
2019,6,23,04:20,UTC,0,58,0,15.8,3.3
2019,6,23,04:30,UTC,0,58,0,15.9,3.2
2019,6,23,04:40,UTC,0,56,0,16.3,3
2019,6,23,04:50,UTC,0,55,0,16.6,3
2019,6,23,05:00,UTC,0,54,0,16.8,2.8
2019,6,23,05:10,UTC,0,53,0,16.7,2.5
2019,6,23,05:20,UTC,0,52,0,17.3,2
2019,6,23,05:30,UTC,0,50,0,17.4,3.5
2019,6,23,05:40,UTC,0,49,0,17.8,3.1
2019,6,23,05:50,UTC,0,45,0,17.8,3.7
2019,6,23,06:00,UTC,0,46,0,18.3,2.5
2019,6,23,06:10,UTC,0,43,0,18.8,2.4
2019,6,23,06:20,UTC,0,42,0,18.5,2.5
2019,6,23,06:30,UTC,0,41,0,18.5,3.3
2019,6,23,06:40,UTC,0,42,0,18.9,2.9
2019,6,23,06:50,UTC,0,40,0,19.3,2.3
2019,6,23,07:00,UTC,0,40,0,19.4,2.9
2019,6,23,07:10,UTC,0,39,0,19.5,2.6
2019,6,23,07:20,UTC,0,37,0,20,2.5
2019,6,23,07:30,UTC,0,39,0,19.9,2.5
2019,6,23,07:40,UTC,0,35,0,20.3,2.8
2019,6,23,07:50,UTC,0,35,0,20.7,2.7
2019,6,23,08:00,UTC,0,33,0,20.8,4
2019,6,23,08:10,UTC,0,42,0,20.8,3.1
2019,6,23,08:20,UTC,0,41,0,20.9,3.9
2019,6,23,08:30,UTC,0,45,0,20.2,5
2019,6,23,08:40,UTC,0,45,0,20.2,4.8
2019,6,23,08:50,UTC,0,46,0,19.9,5.3
2019,6,23,09:00,UTC,0,50,0,19.7,5.1
2019,6,23,09:10,UTC,0,47,0,20.8,4.7
2019,6,23,09:20,UTC,0,50,0,20.5,4.1
2019,6,23,09:30,UTC,0,50,0,20.5,3.8
2019,6,23,09:40,UTC,0,47,0,20.4,4.6
2019,6,23,09:50,UTC,0,48,0,20.5,4
2019,6,23,10:00,UTC,0,46,0,20.4,4.4
2019,6,23,10:10,UTC,0,46,0,20.7,4.8
2019,6,23,10:20,UTC,1,44,0,21.1,4.4
2019,6,23,10:30,UTC,1,46,0,19.5,5.4
2019,6,23,10:40,UTC,1,39,0,20,5.8
2019,6,23,10:50,UTC,1,39,0,20.3,5.6
2019,6,23,11:00,UTC,3,41,0,20.1,5.5
2019,6,23,11:10,UTC,3,39,0,20.7,5.7
2019,6,23,11:20,UTC,5,40,0,19.1,6.9
2019,6,23,11:30,UTC,5,39,0,19.1,6.4
2019,6,23,11:40,UTC,7,37,0,21.6,6.1
2019,6,23,11:50,UTC,7,36,0,22,5.3
2019,6,23,12:00,UTC,7,36,0,22.1,6.2
2019,6,23,12:10,UTC,7,38,0,21.1,7.3
2019,6,23,12:20,UTC,7,35,0,21.5,5.8
2019,6,23,12:30,UTC,7,36,0,22,6.3
2019,6,23,12:40,UTC,7,36,0,22.6,4.3
2019,6,23,12:50,UTC,5,36,0,22.1,5.1
2019,6,23,13:00,UTC,3,37,0,21.8,5.2
2019,6,23,13:10,UTC,3,38,0,20.9,5
2019,6,23,13:20,UTC,5,39,0,21.6,6.5
2019,6,23,13:30,UTC,7,39,0,21.9,6.1
2019,6,23,13:40,UTC,5,44,0,20.4,7.1
2019,6,23,13:50,UTC,5,47,0,20.6,6.5
2019,6,23,14:00,UTC,5,48,0,20.7,5.7
2019,6,23,14:10,UTC,7,49,0,20.2,5.4
2019,6,23,14:20,UTC,5,51,0,20.2,5.3
2019,6,23,14:30,UTC,3,50,0,20.9,5.6
2019,6,23,14:40,UTC,3,52,0,20.9,5
2019,6,23,14:50,UTC,3,53,0,20,5.2
2019,6,23,15:00,UTC,5,54,0,20.1,4.7
2019,6,23,15:10,UTC,7,53,0,19.7,5
2019,6,23,15:20,UTC,7,52,0,19.7,4.4
2019,6,23,15:30,UTC,7,55,0,19.4,4.3
2019,6,23,15:40,UTC,7,54,0,19.1,4.1
2019,6,23,15:50,UTC,7,58,0,18.7,5.2
2019,6,23,16:00,UTC,7,57,0,18.8,4.5
2019,6,23,16:10,UTC,7,56,0,19,4.3
2019,6,23,16:20,UTC,5,52,0,20.1,4.4
2019,6,23,16:30,UTC,5,54,0,19.4,4.1
2019,6,23,16:40,UTC,5,55,0,19,4
2019,6,23,16:50,UTC,3,54,0,18.7,4.5
2019,6,23,17:00,UTC,5,55,0,18.6,4.7
2019,6,23,17:10,UTC,5,56,0,18.6,4.1
2019,6,23,17:20,UTC,3,57,0,18.2,4.5
2019,6,23,17:30,UTC,3,59,0,17.9,4.3
2019,6,23,17:40,UTC,5,59,0,17.9,3
2019,6,23,17:50,UTC,5,60,0,17.8,2.9
2019,6,23,18:00,UTC,7,61,0,17.7,3.3
2019,6,23,18:10,UTC,5,61,0,17.6,3.2
2019,6,23,18:20,UTC,5,62,0,17.6,3.4
2019,6,23,18:30,UTC,3,64,0,17.4,3.3
2019,6,23,18:40,UTC,3,64,0,17.3,3.3
2019,6,23,18:50,UTC,5,65,0,17.3,3.6
2019,6,23,19:00,UTC,5,66,0,17.2,4.2
2019,6,23,19:10,UTC,7,68,0,17,4
2019,6,23,19:20,UTC,7,69,0,16.9,3.5
2019,6,23,19:30,UTC,7,71,0,16.8,3.4
2019,6,23,19:40,UTC,7,71,0,16.8,3.4
2019,6,23,19:50,UTC,7,71,0,16.8,3.8
2019,6,23,20:00,UTC,7,72,0,16.7,3.6
2019,6,23,20:10,UTC,7,72,0,16.7,2.8
2019,6,23,20:20,UTC,7,71,0,16.6,
2019,6,23,20:30,UTC,7,71,0,16.4,3.3
2019,6,23,20:40,UTC,7,71,0,16.4,3.3
2019,6,23,20:50,UTC,8,69,0,16.5,3.8
2019,6,23,21:00,UTC,7,68,0,16.6,4.3
2019,6,23,21:10,UTC,8,68,0,16.6,4.8
2019,6,23,21:20,UTC,7,69,0,16.5,4.5
2019,6,23,21:30,UTC,7,68,0,16.5,4.5
2019,6,23,21:40,UTC,8,69,0,16.4,4
2019,6,23,21:50,UTC,8,68,0,16.4,4.2
2019,6,23,22:00,UTC,7,68,0,16.3,4.1
2019,6,23,22:10,UTC,8,67,0,16.4,4.6
2019,6,23,22:20,UTC,8,68,0,16.4,4
2019,6,23,22:30,UTC,8,68,0,16.3,4
2019,6,23,22:40,UTC,7,68,0,16.2,4.3
2019,6,23,22:50,UTC,7,68,0,16.1,4.3
2019,6,23,23:00,UTC,7,68,0,16,4.9
2019,6,23,23:10,UTC,7,68,0,16,4.6
2019,6,23,23:20,UTC,7,69,0,15.8,3.9
2019,6,23,23:30,UTC,7,69,0,15.8,4.3
2019,6,23,23:40,UTC,8,69,0,15.7,4
2019,6,23,23:50,UTC,7,70,0,15.7,3.8
2019,6,24,00:00,UTC,7,71,0,15.4,3.8
2019,6,24,00:10,UTC,7,71,0,15.3,3.9
2019,6,24,00:20,UTC,7,72,0,15.1,3.9
2019,6,24,00:30,UTC,7,74,0,14.9,4.1
2019,6,24,00:40,UTC,5,75,0,14.6,3.8
2019,6,24,00:50,UTC,1,76,0,14.4,3.6
2019,6,24,01:00,UTC,1,78,0,14.1,3.6
2019,6,24,01:10,UTC,0,78,0,14.1,3.4
2019,6,24,01:20,UTC,1,79,0,13.9,3.3
2019,6,24,01:30,UTC,1,79,0,13.8,3
2019,6,24,01:40,UTC,1,79,0,13.7,3
2019,6,24,01:50,UTC,0,80,0,13.6,2.8
2019,6,24,02:00,UTC,0,80,0,13.8,2.9
2019,6,24,02:10,UTC,0,80,0,13.8,3.1
2019,6,24,02:20,UTC,0,78,0,14.2,3.1
2019,6,24,02:30,UTC,0,77,0,14.4,2.5
2019,6,24,02:40,UTC,0,74,0,14.8,2.5
2019,6,24,02:50,UTC,0,71,0,15.3,2.5
2019,6,24,03:00,UTC,0,70,0,15.4,2.2
2019,6,24,03:10,UTC,0,68,0,15.7,2
2019,6,24,03:20,UTC,0,67,0,16.1,2.3
2019,6,24,03:30,UTC,0,66,0,16,3.2
2019,6,24,03:40,UTC,0,64,0,16.2,3.3
2019,6,24,03:50,UTC,0,63,0,16.5,3.3
2019,6,24,04:00,UTC,0,59,0,16.8,3.5
2019,6,24,04:10,UTC,0,57,0,16.6,4.2
2019,6,24,04:20,UTC,0,54,0,16.7,3.7
2019,6,24,04:30,UTC,0,57,0,16.9,2.5
2019,6,24,04:40,UTC,0,53,0,17.2,3.1
2019,6,24,04:50,UTC,0,53,0,17.3,3.2
2019,6,24,05:00,UTC,0,53,0,17.6,3.8
2019,6,24,05:10,UTC,0,50,0,17.7,3.4
2019,6,24,05:20,UTC,0,49,0,18.2,3.4
2019,6,24,05:30,UTC,0,50,0,18.5,2.4
2019,6,24,05:40,UTC,0,49,0,18.1,2.7
2019,6,24,05:50,UTC,0,49,0,18.5,2.8
2019,6,24,06:00,UTC,0,47,0,18.9,2.8
2019,6,24,06:10,UTC,0,45,0,19,3.1
2019,6,24,06:20,UTC,0,44,0,19.2,3.5
2019,6,24,06:30,UTC,0,42,0,20,2.3
2019,6,24,06:40,UTC,0,39,0,19.8,3.3
2019,6,24,06:50,UTC,0,41,0,19.7,3.2
2019,6,24,07:00,UTC,0,40,0,19.9,2.9
2019,6,24,07:10,UTC,0,39,0,20.7,3.3
2019,6,24,07:20,UTC,0,40,0,20.7,4.3
2019,6,24,07:30,UTC,0,37,0,20.8,4.2
2019,6,24,07:40,UTC,0,37,0,20.6,5.5
2019,6,24,07:50,UTC,0,36,0,20.4,4.5
2019,6,24,08:00,UTC,0,35,0,21.3,4.2
2019,6,24,08:10,UTC,0,35,0,21.3,3
2019,6,24,08:20,UTC,0,34,0,21.9,4.3
2019,6,24,08:30,UTC,0,32,0,21.7,5.3
2019,6,24,08:40,UTC,0,32,0,22,4.5
2019,6,24,08:50,UTC,1,33,0,21.8,4.8
2019,6,24,09:00,UTC,1,33,0,21.9,5.5
2019,6,24,09:10,UTC,1,33,0,22.1,4.4
2019,6,24,09:20,UTC,1,32,0,22.3,5.3
2019,6,24,09:30,UTC,1,29,0,23,5.8
2019,6,24,09:40,UTC,1,31,0,22.6,5.4
2019,6,24,09:50,UTC,1,32,0,22.9,6.1
2019,6,24,10:00,UTC,1,34,0,21.3,4
2019,6,24,10:10,UTC,3,31,0,22.5,5.5
2019,6,24,10:20,UTC,5,32,0,23.4,5.6
2019,6,24,10:30,UTC,5,32,0,22.7,5.5
2019,6,24,10:40,UTC,5,32,0,22.9,6
2019,6,24,10:50,UTC,5,33,0,21.7,5.6
2019,6,24,11:00,UTC,3,32,0,22.3,4.8
2019,6,24,11:10,UTC,5,32,0,23,5.9
2019,6,24,11:20,UTC,5,31,0,23,5.6
2019,6,24,11:30,UTC,5,30,0,23.7,7
2019,6,24,11:40,UTC,5,30,0,23.5,6.5
2019,6,24,11:50,UTC,3,29,0,23,6.8
2019,6,24,12:00,UTC,3,27,0,23.8,6.6
2019,6,24,12:10,UTC,1,28,0,23.9,6.3
2019,6,24,12:20,UTC,3,30,0,23.4,5.6
2019,6,24,12:30,UTC,1,30,0,23.6,6.1
2019,6,24,12:40,UTC,1,30,0,23.7,7.3
2019,6,24,12:50,UTC,3,30,0,24.1,5
2019,6,24,13:00,UTC,3,30,0,24.1,5.1
2019,6,24,13:10,UTC,3,32,0,23.7,5.6
2019,6,24,13:20,UTC,1,32,0,23.4,6.3
2019,6,24,13:30,UTC,1,32,0,23,6.3
2019,6,24,13:40,UTC,1,31,0,23.4,6.4
2019,6,24,13:50,UTC,1,30,0,23.9,5.4
2019,6,24,14:00,UTC,1,29,0,23.8,7.2
2019,6,24,14:10,UTC,3,27,0,24.3,5.8
2019,6,24,14:20,UTC,1,27,0,23.9,5.6
2019,6,24,14:30,UTC,1,28,0,23.5,7
2019,6,24,14:40,UTC,0,25,0,23,8.1
2019,6,24,14:50,UTC,0,24,0,23.3,5.1
2019,6,24,15:00,UTC,0,26,0,23.2,6.3
2019,6,24,15:10,UTC,0,27,0,23.4,4.8
2019,6,24,15:20,UTC,1,27,0,23.1,4.7
2019,6,24,15:30,UTC,1,28,0,23.3,3.5
2019,6,24,15:40,UTC,1,27,0,23.2,3.7
2019,6,24,15:50,UTC,0,25,0,22.9,5.5
2019,6,24,16:00,UTC,0,25,0,22.6,4.6
2019,6,24,16:10,UTC,0,25,0,22.7,4.6
2019,6,24,16:20,UTC,0,26,0,22.5,4
2019,6,24,16:30,UTC,0,26,0,22,4.5
2019,6,24,16:40,UTC,1,26,0,21.6,5.6
2019,6,24,16:50,UTC,0,28,0,21.6,4.1
2019,6,24,17:00,UTC,0,28,0,21.4,4.7
2019,6,24,17:10,UTC,0,28,0,21.2,4.1
2019,6,24,17:20,UTC,0,29,0,20.6,4.7
2019,6,24,17:30,UTC,0,28,0,20.6,4.7
2019,6,24,17:40,UTC,0,28,0,20.6,4.3
2019,6,24,17:50,UTC,0,29,0,20.4,4.5
2019,6,24,18:00,UTC,0,30,0,20.2,4.6
2019,6,24,18:10,UTC,0,31,0,19.7,4.6
2019,6,24,18:20,UTC,0,32,0,19.6,4.6
2019,6,24,18:30,UTC,0,32,0,19.5,4.1
2019,6,24,18:40,UTC,0,34,0,18.9,4.1
2019,6,24,18:50,UTC,0,35,0,18.8,4.3
2019,6,24,19:00,UTC,0,36,0,18.6,3.8
2019,6,24,19:10,UTC,0,37,0,18.2,4.1
2019,6,24,19:20,UTC,0,38,0,17.9,3.6
2019,6,24,19:30,UTC,0,40,0,17.6,3.6
2019,6,24,19:40,UTC,0,41,0,17.1,3.4
2019,6,24,19:50,UTC,0,42,0,17,3.4
2019,6,24,20:00,UTC,0,44,0,16.7,3.5
2019,6,24,20:10,UTC,0,45,0,16.6,3.5
2019,6,24,20:20,UTC,0,46,0,16.3,3.4
2019,6,24,20:30,UTC,0,48,0,16,3.7
2019,6,24,20:40,UTC,0,49,0,15.8,3.5
2019,6,24,20:50,UTC,0,50,0,15.4,3.5
2019,6,24,21:00,UTC,0,51,0,15.3,3.5
2019,6,24,21:10,UTC,0,51,0,15.3,3.5
2019,6,24,21:20,UTC,0,51,0,15.2,3.7
2019,6,24,21:30,UTC,0,53,0,14.9,4
2019,6,24,21:40,UTC,0,54,0,14.7,3.5
2019,6,24,21:50,UTC,0,55,0,14.6,3.7
2019,6,24,22:00,UTC,0,55,0,14.5,3.4
2019,6,24,22:10,UTC,0,56,0,14.3,3.4
2019,6,24,22:20,UTC,0,58,0,14.1,3.7
2019,6,24,22:30,UTC,0,59,0,13.8,3.8
2019,6,24,22:40,UTC,0,60,0,13.6,3.9
2019,6,24,22:50,UTC,0,60,0,13.6,3.5
2019,6,24,23:00,UTC,0,62,0,13.3,3.1
2019,6,24,23:10,UTC,0,62,0,13.2,3.2
2019,6,24,23:20,UTC,0,64,0,12.8,3.1
2019,6,24,23:30,UTC,0,65,0,12.7,3
2019,6,24,23:40,UTC,0,67,0,12.4,2.8
2019,6,24,23:50,UTC,0,68,0,12.3,2.7
2019,6,25,00:00,UTC,0,68,0,12.2,3
2019,6,25,00:10,UTC,0,69,0,11.9,2.7
2019,6,25,00:20,UTC,0,70,0,11.9,2.4
2019,6,25,00:30,UTC,0,71,0,11.7,2.4
2019,6,25,00:40,UTC,0,72,0,11.4,2.2
2019,6,25,00:50,UTC,0,74,0,11.1,2.5
2019,6,25,01:00,UTC,0,75,0,10.9,2.4
2019,6,25,01:10,UTC,0,76,0,10.8,2.5
2019,6,25,01:20,UTC,0,77,0,10.6,2.5
2019,6,25,01:30,UTC,0,77,0,10.6,2.4
2019,6,25,01:40,UTC,0,78,0,10.4,2.3
2019,6,25,01:50,UTC,0,79,0,10.4,2.5
2019,6,25,02:00,UTC,0,78,0,10.6,2.5
2019,6,25,02:10,UTC,0,77,0,10.9,2.5
2019,6,25,02:20,UTC,0,75,0,11.5,2.2
2019,6,25,02:30,UTC,0,74,0,11.8,2.1
2019,6,25,02:40,UTC,0,73,0,12.1,2.4
2019,6,25,02:50,UTC,1,72,0,12.5,2.6
2019,6,25,03:00,UTC,3,68,0,13.4,2.5
2019,6,25,03:10,UTC,5,66,0,13.9,2.3
2019,6,25,03:20,UTC,7,67,0,13.6,2.7
2019,6,25,03:30,UTC,7,68,0,13.5,1.9
2019,6,25,03:40,UTC,3,68,0,13.5,1
2019,6,25,03:50,UTC,5,69,0,13.6,
2019,6,25,04:00,UTC,3,69,0,13.9,1.6
2019,6,25,04:10,UTC,3,67,0,14.2,1.9
2019,6,25,04:20,UTC,3,64,0,14.5,2.3
2019,6,25,04:30,UTC,3,63,0,15.2,1.9
2019,6,25,04:40,UTC,3,60,0,15.9,1.8
2019,6,25,04:50,UTC,1,57,0,16,1.6
2019,6,25,05:00,UTC,1,62,0,15.6,1.1
2019,6,25,05:10,UTC,1,61,0,15.8,1.1
2019,6,25,05:20,UTC,3,59,0,16.3,1.1
2019,6,25,05:30,UTC,3,61,0,16.3,0.6
2019,6,25,05:40,UTC,3,58,0,16.5,0.8
2019,6,25,05:50,UTC,3,59,0,16.6,1.2
2019,6,25,06:00,UTC,5,58,0,16.5,1.2
2019,6,25,06:10,UTC,5,58,0,16.9,1.1
2019,6,25,06:20,UTC,5,54,0,17.2,0.9
2019,6,25,06:30,UTC,3,58,0,17.5,0.9
2019,6,25,06:40,UTC,3,55,0,17.5,1
2019,6,25,06:50,UTC,1,57,0,17.7,1.4
2019,6,25,07:00,UTC,1,55,0,17.9,1.4
2019,6,25,07:10,UTC,1,53,0,18.8,1.4
2019,6,25,07:20,UTC,1,49,0,19.4,1.9
2019,6,25,07:30,UTC,3,47,0,19.5,2.5
2019,6,25,07:40,UTC,1,45,0,20.2,1.5
2019,6,25,07:50,UTC,1,44,0,20.9,2.1
2019,6,25,08:00,UTC,0,42,0,20.2,2
2019,6,25,08:10,UTC,1,46,0,20.7,2.3
2019,6,25,08:20,UTC,1,43,0,20.4,2.5
2019,6,25,08:30,UTC,1,48,0,19.7,4.2
2019,6,25,08:40,UTC,1,52,0,19.4,4.9
2019,6,25,08:50,UTC,1,53,0,18.8,5
2019,6,25,09:00,UTC,3,56,0,18.4,5.5
2019,6,25,09:10,UTC,3,53,0,19.3,4.5
2019,6,25,09:20,UTC,1,49,0,20.3,3.4
2019,6,25,09:30,UTC,1,45,0,20.8,3.3
2019,6,25,09:40,UTC,3,47,0,20.2,3.3
2019,6,25,09:50,UTC,5,47,0,20.3,3
2019,6,25,10:00,UTC,5,47,0,20.3,2.5
2019,6,25,10:10,UTC,5,46,0,20.3,2.3
2019,6,25,10:20,UTC,3,44,0,21.3,3
2019,6,25,10:30,UTC,1,46,0,21,
2019,6,25,10:40,UTC,3,48,0,20.6,4.5
2019,6,25,10:50,UTC,3,49,0,20.8,4.4
2019,6,25,11:00,UTC,1,44,0,21.8,3.2
2019,6,25,11:10,UTC,1,44,0,22.1,4.1
2019,6,25,11:20,UTC,3,46,0,21.9,5.4
2019,6,25,11:30,UTC,5,46,0,21,6.3
2019,6,25,11:40,UTC,7,47,0,20.7,6.3
2019,6,25,11:50,UTC,3,48,0,20.6,6.2
2019,6,25,12:00,UTC,1,47,0,20.8,5.9
2019,6,25,12:10,UTC,0,47,0,20.7,5.4
2019,6,25,12:20,UTC,0,46,0,20.8,4.7
2019,6,25,12:30,UTC,1,44,0,21.2,4.9
2019,6,25,12:40,UTC,0,45,0,21.6,5.6
2019,6,25,12:50,UTC,0,42,0,22.3,4.5
2019,6,25,13:00,UTC,0,39,0,22.4,6.1
2019,6,25,13:10,UTC,0,40,0,21.8,6.4
2019,6,25,13:20,UTC,0,40,0,21.8,5.6
2019,6,25,13:30,UTC,0,39,0,22.3,4.2
