Year,m,d,Time,Time zone,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC),Wind speed (m/s)
2019,10,5,13:40,UTC,7,68,0,4.3,2.8
2019,10,5,13:50,UTC,5,69,0,4.3,2.3
2019,10,5,14:00,UTC,5,69,0,4.1,2.9
2019,10,5,14:10,UTC,3,70,0,4.1,2.4
2019,10,5,14:20,UTC,5,73,0,4,2.5
2019,10,5,14:30,UTC,7,73,0,4,2.7
2019,10,5,14:40,UTC,8,73,0,3.9,1.7
2019,10,5,14:50,UTC,5,69,0,3.9,3
2019,10,5,15:00,UTC,1,68,0,3.8,3.3
2019,10,5,15:10,UTC,1,68,0,3.6,2.9
2019,10,5,15:20,UTC,1,71,0,3.2,2.8
2019,10,5,15:30,UTC,5,73,0,3,2.7
2019,10,5,15:40,UTC,5,75,0,3,2.6
2019,10,5,15:50,UTC,8,78,0,2.7,1.8
2019,10,5,16:00,UTC,8,80,0,2.4,1.8
2019,10,5,16:10,UTC,8,77,0,2.8,1.8
2019,10,5,16:20,UTC,7,77,0,3,1.9
2019,10,5,16:30,UTC,3,82,0,2,1
2019,10,5,16:40,UTC,3,85,0,1.4,1.6
2019,10,5,16:50,UTC,5,84,0,1.3,2
2019,10,5,17:00,UTC,5,82,0,1.6,2.2
2019,10,5,17:10,UTC,7,82,0,1.6,2.5
2019,10,5,17:20,UTC,8,84,0,1.7,2.6
2019,10,5,17:30,UTC,7,81,0,1.8,2.3
2019,10,5,17:40,UTC,7,80,0,2,1.3
2019,10,5,17:50,UTC,8,80,0,2,1.9
2019,10,5,18:00,UTC,8,85,0,1.8,2.7
2019,10,5,18:10,UTC,8,87,0,1.8,2.8
2019,10,5,18:20,UTC,8,86,0,1.9,3
2019,10,5,18:30,UTC,7,82,0,2,2.6
2019,10,5,18:40,UTC,7,81,0,2.1,2.4
2019,10,5,18:50,UTC,7,82,0,2.1,2.2
2019,10,5,19:00,UTC,8,78,0,2.4,2.5
2019,10,5,19:10,UTC,8,80,0,2.4,2.4
2019,10,5,19:20,UTC,8,78,0,2.5,2.6
2019,10,5,19:30,UTC,7,77,0,2.5,2.2
2019,10,5,19:40,UTC,7,76,0,2.7,2.5
2019,10,5,19:50,UTC,8,74,0,2.8,2.3
2019,10,5,20:00,UTC,8,76,0,2.7,2.2
2019,10,5,20:10,UTC,8,76,0,2.7,2.3
2019,10,5,20:20,UTC,8,76,0,2.7,2.3
2019,10,5,20:30,UTC,7,78,0,2.5,1.7
2019,10,5,20:40,UTC,7,82,0,2.1,1.7
2019,10,5,20:50,UTC,8,83,0,2,2.3
2019,10,5,21:00,UTC,7,84,0,1.8,2.3
2019,10,5,21:10,UTC,7,83,0,1.7,2.2
2019,10,5,21:20,UTC,7,84,0,1.8,2.4
2019,10,5,21:30,UTC,7,84,0,1.7,2.2
2019,10,5,21:40,UTC,7,85,0,1.8,2.4
2019,10,5,21:50,UTC,8,85,0,1.8,2.2
2019,10,5,22:00,UTC,8,83,0,2,1.9
2019,10,5,22:10,UTC,8,84,0,2,1.9
2019,10,5,22:20,UTC,8,85,0,1.9,2.6
2019,10,5,22:30,UTC,7,87,0,1.9,3
2019,10,5,22:40,UTC,7,84,0,2,3
2019,10,5,22:50,UTC,8,84,0,2.1,3.2
2019,10,5,23:00,UTC,8,83,0,2.2,2.9
2019,10,5,23:10,UTC,8,84,0,2.2,2.8
2019,10,5,23:20,UTC,8,83,0,2.3,2.7
2019,10,5,23:30,UTC,7,84,0,2.2,2.7
2019,10,5,23:40,UTC,7,82,0,2.3,2.9
2019,10,5,23:50,UTC,8,83,0,2.3,2.4
2019,10,6,00:00,UTC,7,84,0,2.2,2.7
2019,10,6,00:10,UTC,7,84,0,2.2,2.7
2019,10,6,00:20,UTC,8,84,0,2.3,2.8
2019,10,6,00:30,UTC,8,83,0,2.3,3.1
2019,10,6,00:40,UTC,7,83,0,2.4,2.9
2019,10,6,00:50,UTC,8,83,0,2.4,2.6
2019,10,6,01:00,UTC,8,83,0,2.4,2.9
2019,10,6,01:10,UTC,8,82,0,2.5,3.1
2019,10,6,01:20,UTC,8,84,0,2.4,3.2
2019,10,6,01:30,UTC,8,83,0,2.5,3.3
2019,10,6,01:40,UTC,7,83,0,2.4,3.5
2019,10,6,01:50,UTC,7,84,0,2.3,3.3
2019,10,6,02:00,UTC,7,83,0,2.3,3.3
2019,10,6,02:10,UTC,7,84,0,2.2,3.1
2019,10,6,02:20,UTC,7,84,0,2,2.7
2019,10,6,02:30,UTC,7,85,0,1.8,3.3
2019,10,6,02:40,UTC,7,85,0,1.7,3.1
2019,10,6,02:50,UTC,7,86,0,1.6,2.7
2019,10,6,03:00,UTC,7,87,0,1.5,3.3
2019,10,6,03:10,UTC,7,87,0,1.4,3.3
2019,10,6,03:20,UTC,5,88,0,1,3
2019,10,6,03:30,UTC,3,89,0,0.9,3.1
2019,10,6,03:40,UTC,1,90,0,0.6,3.2
2019,10,6,03:50,UTC,1,91,0,0.4,3.2
2019,10,6,04:00,UTC,0,92,0,0.2,2.9
2019,10,6,04:10,UTC,0,93,0,-0.3,2.5
2019,10,6,04:20,UTC,0,94,0,-0.5,2.5
2019,10,6,04:30,UTC,1,95,0,-0.5,2.7
2019,10,6,04:40,UTC,3,96,0,-0.5,2.9
2019,10,6,04:50,UTC,5,96,0,-0.1,2.8
2019,10,6,05:00,UTC,7,95,0,0.1,2.7
2019,10,6,05:10,UTC,7,94,0,0.3,2.8
2019,10,6,05:20,UTC,8,93,0,0.5,2.4
2019,10,6,05:30,UTC,7,91,0,0.8,2.3
2019,10,6,05:40,UTC,7,91,0,0.9,2.4
2019,10,6,05:50,UTC,7,89,0,1.1,2.3
2019,10,6,06:00,UTC,7,88,0,1.4,2.6
2019,10,6,06:10,UTC,7,86,0,1.6,2.2
2019,10,6,06:20,UTC,7,85,0,1.8,2
2019,10,6,06:30,UTC,7,84,0,2,2.5
2019,10,6,06:40,UTC,7,84,0,2.2,2.5
2019,10,6,06:50,UTC,7,83,0,2.4,2.9
2019,10,6,07:00,UTC,7,83,0,2.6,2.7
2019,10,6,07:10,UTC,7,82,0,2.7,2.7
2019,10,6,07:20,UTC,7,80,0,2.9,3.4
2019,10,6,07:30,UTC,7,79,0,3.1,3.1
2019,10,6,07:40,UTC,7,77,0,3.1,3.2
2019,10,6,07:50,UTC,7,77,0,3.2,3.3
2019,10,6,08:00,UTC,7,77,0,3.3,2.5
2019,10,6,08:10,UTC,7,77,0,3.7,2.5
2019,10,6,08:20,UTC,7,76,0,3.8,2.4
2019,10,6,08:30,UTC,7,77,0,4,2.4
2019,10,6,08:40,UTC,7,74,0,4.2,2.4
2019,10,6,08:50,UTC,7,74,0,4.7,2.4
2019,10,6,09:00,UTC,7,73,0,5,2.8
2019,10,6,09:10,UTC,7,72,0,5.8,2.6
2019,10,6,09:20,UTC,7,70,0,5.7,3.3
2019,10,6,09:30,UTC,7,70,0,6.2,3.7
2019,10,6,09:40,UTC,7,71,0,6.4,4.2
2019,10,6,09:50,UTC,7,70,0,5.9,4.3
2019,10,6,10:00,UTC,7,71,0,5.8,3.7
2019,10,6,10:10,UTC,7,72,0,5.9,3.2
2019,10,6,10:20,UTC,7,73,0,5.6,3.2
2019,10,6,10:30,UTC,7,74,0,5.8,3.8
2019,10,6,10:40,UTC,7,76,0,5.8,3.3
2019,10,6,10:50,UTC,7,74,0,5.4,2.3
2019,10,6,11:00,UTC,7,77,0,5.4,2.9
2019,10,6,11:10,UTC,7,78,0,5.4,2
2019,10,6,11:20,UTC,7,77,0,5.7,3.4
2019,10,6,11:30,UTC,7,79,0,5.7,3.9
2019,10,6,11:40,UTC,7,76,0,5.8,3.8
2019,10,6,11:50,UTC,5,76,0,6,4.3
2019,10,6,12:00,UTC,7,76,0,5.6,3.6
2019,10,6,12:10,UTC,5,76,0,5.3,4.3
2019,10,6,12:20,UTC,7,78,0,5.4,3
2019,10,6,12:30,UTC,7,76,0,5.4,2.6
2019,10,6,12:40,UTC,7,76,0,5.4,3
2019,10,6,12:50,UTC,7,75,0,5.8,2.7
2019,10,6,13:00,UTC,7,74,0,6,3.4
2019,10,6,13:10,UTC,7,71,0,5.9,2.7
2019,10,6,13:20,UTC,7,72,0,5.6,3.5
2019,10,6,13:30,UTC,7,73,0,5.5,3.5
2019,10,6,13:40,UTC,7,74,0,5.5,3
2019,10,6,13:50,UTC,7,75,0,5.7,2.2
2019,10,6,14:00,UTC,7,74,0,5.6,2.1
2019,10,6,14:10,UTC,7,75,0,5.6,1.9
2019,10,6,14:20,UTC,7,74,0,5.5,2.5
2019,10,6,14:30,UTC,7,73,0,5.5,2.4
2019,10,6,14:40,UTC,7,76,0,5.4,1.6
2019,10,6,14:50,UTC,7,77,0,5.3,1.4
2019,10,6,15:00,UTC,7,78,0,5.2,1.8
2019,10,6,15:10,UTC,8,80,0,4.9,2
2019,10,6,15:20,UTC,8,81,0,4.8,1.9
2019,10,6,15:30,UTC,8,82,0,4.8,1.8
2019,10,6,15:40,UTC,7,84,0,4.6,1.9
2019,10,6,15:50,UTC,7,84,0,4.5,2
2019,10,6,16:00,UTC,8,86,0,4.3,1.8
2019,10,6,16:10,UTC,8,87,0,4.2,1.7
2019,10,6,16:20,UTC,8,88,0,4,1.6
2019,10,6,16:30,UTC,7,88,0,4,1.6
2019,10,6,16:40,UTC,7,88,0,3.9,1.5
2019,10,6,16:50,UTC,7,89,0,3.8,1.7
2019,10,6,17:00,UTC,7,89,0,3.8,1.8
2019,10,6,17:10,UTC,7,90,0,3.7,2.2
2019,10,6,17:20,UTC,7,90,0,3.7,2.4
2019,10,6,17:30,UTC,7,89,0,3.8,1.6
2019,10,6,17:40,UTC,7,90,0,3.7,1.9
2019,10,6,17:50,UTC,7,90,0,3.7,1.8
2019,10,6,18:00,UTC,7,90,0,3.6,1.6
2019,10,6,18:10,UTC,8,90,0,3.6,2
2019,10,6,18:20,UTC,7,91,0,3.5,1.6
2019,10,6,18:30,UTC,7,91,0,3.5,1.6
2019,10,6,18:40,UTC,7,92,0,3.5,1.4
2019,10,6,18:50,UTC,7,92,0,3.4,1.3
2019,10,6,19:00,UTC,7,92,0,3.4,1.3
2019,10,6,19:10,UTC,7,93,0,3.3,1.9
2019,10,6,19:20,UTC,7,93,0,3.3,1.9
2019,10,6,19:30,UTC,7,92,0,3.4,1.4
2019,10,6,19:40,UTC,7,92,0,3.4,1.5
2019,10,6,19:50,UTC,7,93,0,3.3,1.7
2019,10,6,20:00,UTC,8,94,0,3.2,1.7
2019,10,6,20:10,UTC,7,94,0,3.2,1.9
2019,10,6,20:20,UTC,8,94,0,3.1,2.2
2019,10,6,20:30,UTC,8,94,0,3.1,1.6
2019,10,6,20:40,UTC,7,94,0,3.1,1.8
2019,10,6,20:50,UTC,7,94,0,3.1,1.8
2019,10,6,21:00,UTC,7,94,0,3.1,1.7
2019,10,6,21:10,UTC,7,94,0,3.2,2
2019,10,6,21:20,UTC,8,94,0,3.2,2.3
2019,10,6,21:30,UTC,8,95,0,3.2,2
2019,10,6,21:40,UTC,8,95,0,3.2,2
2019,10,6,21:50,UTC,7,95,0,3.2,2.2
2019,10,6,22:00,UTC,7,95,0,3,2.4
2019,10,6,22:10,UTC,7,96,0,2.8,2.5
2019,10,6,22:20,UTC,7,96,0,2.6,2.3
2019,10,6,22:30,UTC,3,97,0,2.4,2.4
2019,10,6,22:40,UTC,3,97,0,2.2,2.5
2019,10,6,22:50,UTC,3,97,0,2.1,2.3
2019,10,6,23:00,UTC,5,98,0,2.1,2
2019,10,6,23:10,UTC,8,98,0,2.2,2.2
2019,10,6,23:20,UTC,7,98,0,2.3,1.8
2019,10,6,23:30,UTC,7,98,0,2.3,1.6
2019,10,6,23:40,UTC,7,98,0,2.4,2.3
2019,10,6,23:50,UTC,7,98,0,2.6,2.2
2019,10,7,00:00,UTC,7,98,0,2.5,2
2019,10,7,00:10,UTC,7,98,0,2.7,2.1
2019,10,7,00:20,UTC,7,98,0,2.5,2
2019,10,7,00:30,UTC,7,98,0,2.5,2.1
2019,10,7,00:40,UTC,7,98,0,2.5,2
2019,10,7,00:50,UTC,7,98,0,2.3,1.8
2019,10,7,01:00,UTC,7,98,0,2.3,1.8
2019,10,7,01:10,UTC,5,98,0,2.2,2
2019,10,7,01:20,UTC,7,98,0,2.4,1.6
2019,10,7,01:30,UTC,7,98,0,2.2,1.7
2019,10,7,01:40,UTC,7,98,0,2.2,2
2019,10,7,01:50,UTC,7,98,0,2.1,1.5
2019,10,7,02:00,UTC,7,98,0,2.2,2
2019,10,7,02:10,UTC,7,98,0,2.3,2.4
2019,10,7,02:20,UTC,7,97,0,2.3,2.5
2019,10,7,02:30,UTC,7,97,0,2,2
2019,10,7,02:40,UTC,7,98,0,2.1,1.3
2019,10,7,02:50,UTC,7,98,0,2.1,1.3
2019,10,7,03:00,UTC,8,98,0,2.1,1.1
2019,10,7,03:10,UTC,8,98,0,2.1,1.3
2019,10,7,03:20,UTC,8,98,0,2.1,1.1
2019,10,7,03:30,UTC,8,98,0,2.3,1.3
2019,10,7,03:40,UTC,8,98,0,2.4,1.5
2019,10,7,03:50,UTC,7,98,0,2.5,1.7
2019,10,7,04:00,UTC,8,98,0,2.5,1.8
2019,10,7,04:10,UTC,8,97,0,2.6,2
2019,10,7,04:20,UTC,7,97,0,2.5,2.2
2019,10,7,04:30,UTC,7,97,0,2.6,1.9
2019,10,7,04:40,UTC,7,97,0,2.6,2.2
2019,10,7,04:50,UTC,7,96,0,2.6,2.5
2019,10,7,05:00,UTC,8,97,0,2.7,2.3
2019,10,7,05:10,UTC,8,97,0,2.7,2.3
2019,10,7,05:20,UTC,7,97,0,2.7,2.5
2019,10,7,05:30,UTC,7,97,0,2.8,1.9
2019,10,7,05:40,UTC,7,96,0,2.9,1.8
2019,10,7,05:50,UTC,7,96,0,3,1.5
2019,10,7,06:00,UTC,7,95,0,3.1,1.3
2019,10,7,06:10,UTC,8,95,0,3.3,1.4
2019,10,7,06:20,UTC,8,94,0,3.4,1.2
2019,10,7,06:30,UTC,8,93,0,3.5,1.3
2019,10,7,06:40,UTC,8,92,0,3.9,1.2
2019,10,7,06:50,UTC,7,91,0,4.2,1.5
2019,10,7,07:00,UTC,7,90,0,4.3,1.7
2019,10,7,07:10,UTC,7,89,0,4.2,2.3
2019,10,7,07:20,UTC,7,89,0,4.3,2.8
2019,10,7,07:30,UTC,7,88,0,4.3,3.1
2019,10,7,07:40,UTC,7,87,0,4.4,3
2019,10,7,07:50,UTC,7,86,0,4.4,3.1
2019,10,7,08:00,UTC,7,86,0,4.6,3.6
2019,10,7,08:10,UTC,7,83,0,4.9,2.5
2019,10,7,08:20,UTC,7,82,0,5,3
2019,10,7,08:30,UTC,7,82,0,4.8,3
2019,10,7,08:40,UTC,7,79,0,5.4,2.5
2019,10,7,08:50,UTC,7,78,0,5.7,3.9
2019,10,7,09:00,UTC,5,76,0,5.9,3.8
2019,10,7,09:10,UTC,3,74,0,6.2,3.6
2019,10,7,09:20,UTC,1,74,0,6.2,3
2019,10,7,09:30,UTC,1,71,0,6.9,3.3
2019,10,7,09:40,UTC,5,72,0,6.7,3.6
2019,10,7,09:50,UTC,7,73,0,6.3,3.5
2019,10,7,10:00,UTC,7,71,0,6.5,2.8
2019,10,7,10:10,UTC,7,71,0,6.4,3
2019,10,7,10:20,UTC,7,75,0,6.3,3.8
2019,10,7,10:30,UTC,8,83,0,5.4,4.3
2019,10,7,10:40,UTC,7,81,0,5.5,3.2
2019,10,7,10:50,UTC,7,81,0,5.7,2.5
2019,10,7,11:00,UTC,7,77,0,6.1,2.7
2019,10,7,11:10,UTC,7,70,0,6.7,3.5
2019,10,7,11:20,UTC,7,68,0,6.8,3.5
2019,10,7,11:30,UTC,7,68,0,6.7,3.6
2019,10,7,11:40,UTC,7,67,0,7.2,2.5
2019,10,7,11:50,UTC,7,65,0,7.1,3
2019,10,7,12:00,UTC,7,67,0,6.9,2.6
2019,10,7,12:10,UTC,7,67,0,6.8,2.2
2019,10,7,12:20,UTC,7,71,0,6.8,2.5
2019,10,7,12:30,UTC,7,70,0,6.7,2.2
2019,10,7,12:40,UTC,7,68,0,6.7,2.5
2019,10,7,12:50,UTC,5,67,0,7,1.8
2019,10,7,13:00,UTC,5,68,0,6.8,1.6
2019,10,7,13:10,UTC,5,65,0,7.1,1.3
2019,10,7,13:20,UTC,7,74,0,6.3,2.7
2019,10,7,13:30,UTC,8,77,0,5.9,3
2019,10,7,13:40,UTC,8,81,0,5.7,1.9
2019,10,7,13:50,UTC,7,80,0,5.6,1.2
2019,10,7,14:00,UTC,5,79,0,5.6,0.9
2019,10,7,14:10,UTC,5,80,0,5.6,0.8
2019,10,7,14:20,UTC,5,79,0,5.8,0.9
2019,10,7,14:30,UTC,5,78,0,5.8,0.7
2019,10,7,14:40,UTC,3,78,0,5.5,0.8
2019,10,7,14:50,UTC,1,79,0,5.4,1.2
2019,10,7,15:00,UTC,1,76,0,5.5,1.5
2019,10,7,15:10,UTC,3,78,0,5.5,1.9
2019,10,7,15:20,UTC,5,81,0,5.5,1.3
2019,10,7,15:30,UTC,7,86,0,5.2,1.2
2019,10,7,15:40,UTC,7,89,0.8,4.9,1.5
2019,10,7,15:50,UTC,7,92,1,4.5,2
2019,10,7,16:00,UTC,7,92,0,4.3,0.9
2019,10,7,16:10,UTC,5,93,0,3.9,0.7
2019,10,7,16:20,UTC,5,93,0,3.5,1.1
2019,10,7,16:30,UTC,5,95,0,3.4,1.4
2019,10,7,16:40,UTC,7,95,0,3.3,1.7
2019,10,7,16:50,UTC,5,95,0,3.2,2.7
2019,10,7,17:00,UTC,5,96,0,3.1,3.5
2019,10,7,17:10,UTC,5,97,0,3.2,3.4
2019,10,7,17:20,UTC,7,97,0,3.4,3.4
2019,10,7,17:30,UTC,8,97,0,3.4,3.2
2019,10,7,17:40,UTC,8,97,0,3.5,3.5
2019,10,7,17:50,UTC,8,96,0,3.7,3.1
2019,10,7,18:00,UTC,7,95,0,3.6,2.7
2019,10,7,18:10,UTC,8,95,0,3.5,2.8
2019,10,7,18:20,UTC,8,95,0,3.5,2.4
2019,10,7,18:30,UTC,7,96,0,3.4,2.5
2019,10,7,18:40,UTC,7,96,0,3.3,1.6
2019,10,7,18:50,UTC,7,96,0,3.2,1.5
2019,10,7,19:00,UTC,7,96,0,3.2,1.1
2019,10,7,19:10,UTC,8,96,0,3.2,1.8
2019,10,7,19:20,UTC,8,96,0,3.3,1.9
2019,10,7,19:30,UTC,8,96,0,3.3,2
2019,10,7,19:40,UTC,8,96,0,3.2,2.1
2019,10,7,19:50,UTC,8,96,0,3.2,2.1
2019,10,7,20:00,UTC,7,96,0,3.3,2.6
2019,10,7,20:10,UTC,8,96,0,3.2,1.9
2019,10,7,20:20,UTC,8,96,0,3.2,1.4
2019,10,7,20:30,UTC,8,97,0,3.2,0.9
2019,10,7,20:40,UTC,8,97,0,3.2,1.4
2019,10,7,20:50,UTC,8,97,0,3.2,1.9
2019,10,7,21:00,UTC,7,97,0,3.4,1.6
2019,10,7,21:10,UTC,8,97,0,3.2,1.5
2019,10,7,21:20,UTC,8,97,0,3.2,2.1
2019,10,7,21:30,UTC,8,97,0,3.4,2.2
2019,10,7,21:40,UTC,7,96,0,3.4,2.3
2019,10,7,21:50,UTC,7,96,0,3.2,2
2019,10,7,22:00,UTC,7,97,0,3.2,1.9
2019,10,7,22:10,UTC,8,97,0,3.1,1.4
2019,10,7,22:20,UTC,8,97,0,3,1.7
2019,10,7,22:30,UTC,8,97,0,2.9,2.1
2019,10,7,22:40,UTC,7,98,0,3.1,1.8
2019,10,7,22:50,UTC,8,97,0,3.1,0.9
2019,10,7,23:00,UTC,7,97,0,3,1
2019,10,7,23:10,UTC,8,97,0,3.2,1.6
2019,10,7,23:20,UTC,8,96,0,3.5,2.2
2019,10,7,23:30,UTC,8,95,0,3.3,1.4
2019,10,7,23:40,UTC,8,96,0,3.3,1.3
2019,10,7,23:50,UTC,8,95,0,3.4,1.3
2019,10,8,00:00,UTC,7,96,0,3,0.5
2019,10,8,00:10,UTC,8,97,0,3.2,0.9
2019,10,8,00:20,UTC,8,96,0,3.1,1
2019,10,8,00:30,UTC,8,97,0,2.9,1.4
2019,10,8,00:40,UTC,7,97,0,3.1,2.3
2019,10,8,00:50,UTC,7,97,0,2.8,1.7
2019,10,8,01:00,UTC,7,97,0,2.6,1.3
2019,10,8,01:10,UTC,7,97,0,2.4,1.7
2019,10,8,01:20,UTC,7,97,0,2.4,2.5
2019,10,8,01:30,UTC,7,97,0,2.3,2.4
2019,10,8,01:40,UTC,8,97,0,2,2.2
2019,10,8,01:50,UTC,8,98,0,2,2
2019,10,8,02:00,UTC,7,98,0,1.9,1.1
2019,10,8,02:10,UTC,8,98,0,2,1.3
2019,10,8,02:20,UTC,8,98,0,2,1.2
2019,10,8,02:30,UTC,8,98,0,2.5,2
2019,10,8,02:40,UTC,8,98,0,2.6,2.7
2019,10,8,02:50,UTC,8,98,0,2.8,2.3
2019,10,8,03:00,UTC,7,98,0,2.6,1.6
2019,10,8,03:10,UTC,8,98,0,2.5,1.8
2019,10,8,03:20,UTC,8,98,0,2.9,2.9
2019,10,8,03:30,UTC,8,97,0,3,2
2019,10,8,03:40,UTC,8,96,0,3,2.4
2019,10,8,03:50,UTC,8,93,0,3.3,3.3
2019,10,8,04:00,UTC,7,91,0,3.3,2.2
2019,10,8,04:10,UTC,7,92,0,3.2,2.5
2019,10,8,04:20,UTC,7,92,0,3.1,2.5
2019,10,8,04:30,UTC,7,94,0,2.9,2.1
2019,10,8,04:40,UTC,7,95,0,2.4,1.1
2019,10,8,04:50,UTC,7,96,0,2.2,0.9
2019,10,8,05:00,UTC,7,97,0,2.3,1.5
2019,10,8,05:10,UTC,7,97,0,2.9,2.2
2019,10,8,05:20,UTC,8,95,0,3,2.1
2019,10,8,05:30,UTC,7,94,0,3,1.6
2019,10,8,05:40,UTC,5,94,0,3.1,1.6
2019,10,8,05:50,UTC,7,92,0,3.4,2.1
2019,10,8,06:00,UTC,7,90,0,3.5,2.6
2019,10,8,06:10,UTC,7,89,0,3.7,2.8
2019,10,8,06:20,UTC,7,88,0,3.8,2
2019,10,8,06:30,UTC,7,88,0,3.9,1.8
2019,10,8,06:40,UTC,8,88,0,4,1.9
2019,10,8,06:50,UTC,8,89,0,4.1,1.6
2019,10,8,07:00,UTC,7,88,0,4.2,1.5
2019,10,8,07:10,UTC,7,90,0,4.2,1.5
2019,10,8,07:20,UTC,7,89,0,4.3,1.4
2019,10,8,07:30,UTC,7,89,0,4.3,1.6
2019,10,8,07:40,UTC,7,89,0,4.3,1.6
2019,10,8,07:50,UTC,7,88,0,4.5,1.5
2019,10,8,08:00,UTC,7,88,0,4.7,1.4
2019,10,8,08:10,UTC,7,88,0,4.8,1.6
2019,10,8,08:20,UTC,7,88,0,4.9,1.3
2019,10,8,08:30,UTC,7,88,0,5,1.2
2019,10,8,08:40,UTC,7,87,0,5.1,0.6
2019,10,8,08:50,UTC,7,86,0,5.5,0.7
2019,10,8,09:00,UTC,7,84,0,5.6,0
2019,10,8,09:10,UTC,7,84,0,5.8,0.7
2019,10,8,09:20,UTC,7,85,0,6,0.9
2019,10,8,09:30,UTC,7,82,0,6.1,1.1
2019,10,8,09:40,UTC,7,82,0,6,1.9
2019,10,8,09:50,UTC,7,82,0,6,1.3
2019,10,8,10:00,UTC,7,82,0,6.2,1.9
2019,10,8,10:10,UTC,7,80,0,6.1,1.7
2019,10,8,10:20,UTC,7,80,0,6.1,1.5
2019,10,8,10:30,UTC,7,79,0,6.2,1.1
2019,10,8,10:40,UTC,7,78,0,6.4,1.3
2019,10,8,10:50,UTC,7,77,0,6.4,1.3
2019,10,8,11:00,UTC,7,76,0,6.5,2.2
2019,10,8,11:10,UTC,7,75,0,6.5,2.1
2019,10,8,11:20,UTC,7,75,0,6.6,2.5
2019,10,8,11:30,UTC,8,75,0,6.6,1.2
2019,10,8,11:40,UTC,7,76,0,6.7,1.3
2019,10,8,11:50,UTC,7,77,0,7,1.6
2019,10,8,12:00,UTC,7,75,0,7,0.8
2019,10,8,12:10,UTC,7,75,0,7.1,0.6
2019,10,8,12:20,UTC,8,72,0,7.1,1.2
2019,10,8,12:30,UTC,8,72,0,7.1,2
2019,10,8,12:40,UTC,8,73,0,7,2.2
2019,10,8,12:50,UTC,7,74,0,6.9,2.5
2019,10,8,13:00,UTC,7,74,0,7,1.6
2019,10,8,13:10,UTC,7,73,0,6.9,1.6
2019,10,8,13:20,UTC,7,75,0,6.9,1.1
2019,10,8,13:30,UTC,7,74,0,7,1
2019,10,8,13:40,UTC,8,76,0,7,1.1
2019,10,8,13:50,UTC,7,75,0,6.8,0.9
2019,10,8,14:00,UTC,8,77,0,6.7,0.6
2019,10,8,14:10,UTC,7,75,0,6.7,0.7
2019,10,8,14:20,UTC,8,75,0,6.6,1.1
2019,10,8,14:30,UTC,8,74,0,6.5,1.2
2019,10,8,14:40,UTC,8,73,0,6.5,1.3
2019,10,8,14:50,UTC,8,74,0,6.4,0.9
2019,10,8,15:00,UTC,7,75,0,6.3,0.9
2019,10,8,15:10,UTC,7,75,0,6.1,0.9
2019,10,8,15:20,UTC,8,78,0,5.9,0.9
2019,10,8,15:30,UTC,7,80,0,5.8,1.2
2019,10,8,15:40,UTC,8,81,0,5.8,1.5
2019,10,8,15:50,UTC,8,83,0,5.6,1.7
2019,10,8,16:00,UTC,8,83,0,5.7,1.8
2019,10,8,16:10,UTC,7,84,0,5.6,1.9
2019,10,8,16:20,UTC,7,84,0,5.6,2.3
2019,10,8,16:30,UTC,8,85,0,5.4,2.3
2019,10,8,16:40,UTC,8,85,0,5.5,2.7
2019,10,8,16:50,UTC,8,85,0,5.4,2.8
2019,10,8,17:00,UTC,7,86,0,5.4,2.5
2019,10,8,17:10,UTC,7,86,0,5.2,2.9
2019,10,8,17:20,UTC,7,86,0,5.1,2.5
2019,10,8,17:30,UTC,7,85,0,5.2,2.5
2019,10,8,17:40,UTC,7,86,0,5.1,2.4
2019,10,8,17:50,UTC,7,86,0,5,2.4
2019,10,8,18:00,UTC,7,86,0,5,2.5
2019,10,8,18:10,UTC,7,86,0,4.9,1.8
2019,10,8,18:20,UTC,7,86,0,4.9,2.1
2019,10,8,18:30,UTC,7,85,0,4.9,2.6
2019,10,8,18:40,UTC,7,85,0,4.9,2.6
2019,10,8,18:50,UTC,7,85,0,4.9,2.5
2019,10,8,19:00,UTC,7,85,0,4.8,2.6
2019,10,8,19:10,UTC,7,85,0,4.8,2.6
2019,10,8,19:20,UTC,7,86,0,4.7,2.6
2019,10,8,19:30,UTC,7,86,0,4.6,2.6
2019,10,8,19:40,UTC,7,87,0,4.5,2.7
2019,10,8,19:50,UTC,7,87,0,4.4,2.5
2019,10,8,20:00,UTC,7,88,0,4.3,2.6
2019,10,8,20:10,UTC,7,88,0,4.2,2.7
2019,10,8,20:20,UTC,7,89,0,4.1,2.5
2019,10,8,20:30,UTC,7,88,0,4.1,2.7
2019,10,8,20:40,UTC,7,88,0,4.1,3
2019,10,8,20:50,UTC,7,89,0,3.9,2.4
2019,10,8,21:00,UTC,8,90,0,4,2.1
2019,10,8,21:10,UTC,7,88,0,4.2,2.8
2019,10,8,21:20,UTC,7,91,0,3.7,2.6
2019,10,8,21:30,UTC,8,89,0,4.1,2.7
2019,10,8,21:40,UTC,8,89,0,4,2.3
2019,10,8,21:50,UTC,8,90,0,4,2
2019,10,8,22:00,UTC,8,90,0,4.2,2.2
2019,10,8,22:10,UTC,7,89,0,4.2,2.5
2019,10,8,22:20,UTC,8,90,0,4,2.4
2019,10,8,22:30,UTC,7,91,0,3.7,1.8
2019,10,8,22:40,UTC,7,92,0,3.7,1.8
